Day,Product vendor,Product title,Product type,Product variant ID,Product variant title,Hour,Hour of day,Product ID,Product tag,Product variant SKU,Order ID,Sales channel,POS location ID,Orders,Gross sales,Discounts,Returns,Net sales,Shipping charges,Duties,Additional fees,Taxes,Total sales,Quantity ordered
2025-01-24,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-24 15:00,15,9.20818E+12,local vendors,,5.74391E+12,Point of Sale,67810984120,1,13,-1.3,0,11.7,0,0,0,1.41,13.11,1
2025-01-24,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-24 14:00,14,7.30876E+12,,,5.74386E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-24,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-24 16:00,16,7.30876E+12,,,5.74393E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-24,CHURI,Sunflower Blossom Pattern Crochet Tote Bag comes with mini Pocket,Crochet Tote Bag,4.24035E+13,White / V shape opening / Small,2025-01-24 15:00,15,7.30251E+12,crochet bag,,5.74392E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-24,CHURI,Birthday Quilling Card,Quilling Card,4.22287E+13,Default Title,2025-01-24 16:00,16,7.28743E+12,Quilling Card,,5.74393E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-24,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-24 16:00,16,7.30876E+12,,,5.74393E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-24,Ggumm Studio,Ggumm studio fuzzy keychain,,5.07357E+13,Fuzzy keychain undress,2025-01-24 12:00,12,7.52193E+12,,,5.74379E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-24,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Barrettes,2025-01-24 16:00,16,7.31545E+12,local vendors,,5.74395E+12,Point of Sale,67810984120,1,9.99,0,0,9.99,0,0,0,1.2,11.19,1
2025-01-24,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-24 10:00,10,9.20944E+12,local vendors,,5.74371E+12,Point of Sale,67810984120,1,50,-7.5,0,42.5,0,0,0,5.11,47.61,2
2025-01-24,CHURI,Crochet Flower,Crochet Flower,4.87527E+13,,2025-01-24 10:00,10,7.54156E+12,,,5.74371E+12,Point of Sale,67810984120,1,12,-3.6,0,8.4,0,0,0,1.01,9.41,1
2025-01-24,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-24 13:00,13,7.30876E+12,,,5.74382E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-25,Wick Off Candles,Wick Off Candles,,4.85872E+13,Rubber duck,2025-01-25 12:00,12,9.22232E+12,local vendors,,5.7447E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,2
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 14:00,14,9.13941E+12,Accessories,,5.74477E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-25 11:00,11,7.3044E+12,,,5.74465E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-25,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,XL Furry Hair Claws,2025-01-25 15:00,15,7.31545E+12,local vendors,,5.74483E+12,Point of Sale,67810984120,1,14.99,0,0,14.99,0,0,0,1.8,16.79,1
2025-01-25,CHURI,Build you Charms,,5.07156E+13,Necklace Build your own,2025-01-25 12:00,12,9.27139E+12,local vendors,,5.74467E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,2.8,42.8,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-25 11:00,11,7.3044E+12,,,5.74464E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-25,MILARA,MILARA,,5.06577E+13,Cream scrunchie 2 for $20,2025-01-25 17:00,17,9.87307E+12,local vendors,,5.74489E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-25,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-25 13:00,13,7.27485E+12,,,5.74475E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-25,CHURI,Build you Charms,,4.88082E+13,Charm 15,2025-01-25 12:00,12,9.27139E+12,local vendors,,5.74467E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.05,16.05,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 13:00,13,7.3044E+12,,,5.74473E+12,Point of Sale,67810984120,1,39,0,0,39,0,0,0,4.68,43.68,3
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-25 13:00,13,9.20944E+12,local vendors,,5.74474E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-25 17:00,17,9.20944E+12,local vendors,,5.74489E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-25,CHURI,Totoro crochet keychain,,4.37663E+13,Default Title,2025-01-25 15:00,15,7.70415E+12,,,5.74482E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-25,CHURI,Gold Plated Jewelry,Jewelry,4.8453E+13,Layered Necklace $45,2025-01-25 11:00,11,7.27485E+12,,,5.74462E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-25 13:00,13,9.20944E+12,local vendors,,5.74474E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-25,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Furry Hair Claw,2025-01-25 14:00,14,7.31545E+12,local vendors,,5.74478E+12,Point of Sale,67810984120,1,8.99,0,0,8.99,0,0,0,1.08,10.07,1
2025-01-25,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Ring $40,2025-01-25 17:00,17,7.27485E+12,,,5.74492E+12,Point of Sale,67810984120,1,40,-20,0,20,0,0,0,2.4,22.4,1
2025-01-25,Ggumm Studio,Ggumm studio fuzzy keychain,,5.07357E+13,Fuzzy keychain undress,2025-01-25 14:00,14,7.52193E+12,,,5.7448E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$20,2025-01-25 12:00,12,9.20944E+12,local vendors,,5.74467E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$16,2025-01-25 15:00,15,9.20944E+12,local vendors,,5.74481E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-25,CHURI,Happy Birthday - Quilling card,Quilling Card,4.25154E+13,Pink,2025-01-25 13:00,13,7.31762E+12,,,5.74473E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-25 13:00,13,7.3044E+12,,,5.74473E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 15:00,15,9.13941E+12,Bow,,5.74483E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,CHURI,Avocado Crochet Keychain,crochet keychain,4.2543E+13,Avocado (s),2025-01-25 15:00,15,7.33089E+12,crochet keychain,,5.74481E+12,Point of Sale,67810984120,1,16,-4.8,0,11.2,0,0,0,1.34,12.54,1
2025-01-25,Philosophie Hair,Philosophie Hair,,4.29369E+13,GRO Oil 15ml,2025-01-25 16:00,16,7.44784E+12,local vendors,,5.74485E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-25,Fern & Petal,Fern & Petal,,4.25891E+13,Breathe / 10ml,2025-01-25 17:00,17,7.36139E+12,local vendors,,5.74489E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-25,CHURI,Build you Charms,,5.07156E+13,Necklace Build your own,2025-01-25 12:00,12,9.27139E+12,local vendors,,5.74467E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,2.8,42.8,1
2025-01-25,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Bracelet $40,2025-01-25 16:00,16,7.27485E+12,,,5.74488E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-25,CHURI,Kraft bag,Kraft Bag,4.88195E+13,Kraft bag,2025-01-25 13:00,13,7.30876E+12,,,5.74473E+12,Point of Sale,67810984120,1,0.25,0,0,0.25,0,0,0,0.03,0.28,1
2025-01-25,CHURI,Silver Jewelry,Jewelry,4.85354E+13,Ring $65,2025-01-25 16:00,16,7.30038E+12,,,5.74488E+12,Point of Sale,67810984120,1,65,0,0,65,0,0,0,7.8,72.8,1
2025-01-25,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,4.85318E+13,Sugar lips,2025-01-25 13:00,13,9.20818E+12,local vendors,,5.74473E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-25,aRt.V,aRt.V,Art,4.86135E+13,Wooden bookmarks,2025-01-25 14:00,14,7.54159E+12,,,5.74479E+12,Point of Sale,67810984120,1,54,0,0,54,0,0,0,6.48,60.48,3
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-25 17:00,17,9.20944E+12,local vendors,,5.7449E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-25,Frosted Fox Bath co,Frosted Fox Bath co,Bath salt,5.06614E+13,ST Bath dust,2025-01-25 13:00,13,9.20818E+12,local vendors,,5.74473E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,CHURI,Build you Charms,,4.88082E+13,Charm 15,2025-01-25 12:00,12,9.27139E+12,local vendors,,5.74467E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.05,16.05,1
2025-01-25,CHURI,Hanging Crochet Plant,Crochet hanging plant,4.25375E+13,Strawberry,2025-01-25 15:00,15,7.33735E+12,NEW ARRIVALS,,5.74484E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 14:00,14,9.13941E+12,Bow,,5.74477E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 16:00,16,7.3044E+12,,,5.74488E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.32725E+13,Sunflower medium $29,2025-01-25 17:00,17,7.33735E+12,,,5.74491E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$20,2025-01-25 12:00,12,9.20944E+12,local vendors,,5.74471E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-25,CHURI,Stickers,,4.23667E+13,Cat,2025-01-25 13:00,13,7.30038E+12,,,5.74472E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
2025-01-25,CHURI,Silver Jewelry,Jewelry,4.2903E+13,Ring $55,2025-01-25 12:00,12,7.30038E+12,,,5.74467E+12,Point of Sale,67810984120,1,55,0,0,55,0,0,0,6.6,61.6,1
2025-01-25,CHURI,Crochet Flower,Crochet Flower,4.87522E+13,,2025-01-25 17:00,17,7.54156E+12,,,5.7449E+12,Point of Sale,67810984120,1,54,0,0,54,0,0,0,6.48,60.48,3
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-25 15:00,15,9.20944E+12,local vendors,,5.74482E+12,Point of Sale,67810984120,1,25,-12.5,0,12.5,0,0,0,1.51,14.01,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 15:00,15,9.13941E+12,Hair,,5.74483E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-25 17:00,17,9.20944E+12,local vendors,,5.74489E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-25,Egg Atelier Micro Crochet,Egg Atelier Micro Crochet,,4.85478E+13,Earrings,2025-01-25 16:00,16,9.21236E+12,local vendors,,5.74484E+12,Point of Sale,67810984120,1,48,0,0,48,0,0,0,5.76,53.76,1
2025-01-25,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Ring $45,2025-01-25 16:00,16,7.27485E+12,,,5.74484E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 15:00,15,9.13941E+12,Accessories,,5.74483E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24144E+13,31- Tropical Rainbow,2025-01-25 17:00,17,7.30681E+12,local vendors,,5.74489E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 15:00,15,7.3044E+12,,,5.74481E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,Bead Mindful Gems,Bead Mindful Gem,Clay Earrings,4.25504E+13,Stud,2025-01-25 14:00,14,7.34409E+12,local vendors,,5.74477E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-25,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.28847E+13,Leaping Frogs,2025-01-25 13:00,13,7.30681E+12,local vendors,,5.74473E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 14:00,14,7.3044E+12,,,5.74476E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,MILARA,MILARA,,5.06577E+13,Mini wave clip,2025-01-25 17:00,17,9.87307E+12,local vendors,,5.74489E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 15:00,15,9.13941E+12,Baby,,5.74483E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,Egg Atelier Micro Crochet,Egg Atelier Micro Crochet,,4.85478E+13,Earrings,2025-01-25 14:00,14,9.21236E+12,local vendors,,5.74478E+12,Point of Sale,67810984120,1,48,0,0,48,0,0,0,5.76,53.76,1
2025-01-25,CHURI,Smiley Face Crochet Bag,Crochet Bag,4.2403E+13,Smiley L,2025-01-25 17:00,17,7.21257E+12,,,5.74491E+12,Point of Sale,67810984120,1,95,0,0,95,0,0,0,11.4,106.4,1
2025-01-25,CHURI,Avocado Crochet Keychain,crochet keychain,4.2543E+13,Avocado (s),2025-01-25 15:00,15,7.33089E+12,valentine-crochet-keychain,,5.74481E+12,Point of Sale,67810984120,1,16,-4.8,0,11.2,0,0,0,1.34,12.54,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 15:00,15,7.3044E+12,,,5.74481E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 11:00,11,7.3044E+12,,,5.74464E+12,Point of Sale,67810984120,1,26,0,0,26,0,0,0,3.12,29.12,2
2025-01-25,CHURI,Crochet Flower,Crochet Flower,4.87527E+13,,2025-01-25 17:00,17,7.54156E+12,,,5.7449E+12,Point of Sale,67810984120,1,24,-3.6,0,20.4,0,0,0,2.45,22.85,2
2025-01-25,Ggumm Studio,Ggumm Studio Collection,,5.07356E+13,Keychain 15,2025-01-25 16:00,16,7.31059E+12,local vendors,,5.74488E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.24803E+13,Large,2025-01-25 13:00,13,7.3044E+12,,,5.74472E+12,Point of Sale,67810984120,1,16,0,0,16,0,0,0,1.92,17.92,1
2025-01-25,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-25 14:00,14,7.3044E+12,,,5.74477E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,Belovedbyemily,Beloved by Emily Hair Accessories,Hair Accessories,4.24704E+13,Barrettes,2025-01-25 14:00,14,7.31545E+12,local vendors,,5.74477E+12,Point of Sale,67810984120,1,9.99,0,0,9.99,0,0,0,1.2,11.19,1
2025-01-25,Wick Off Candles,Wick Off Candles,,4.85872E+13,Wick off stickers,2025-01-25 10:00,10,9.22232E+12,local vendors,,5.74459E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,2
2025-01-25,Yum Ice,Yum Ice - Freeze Dried Candy,Freeze- Dried Candy,4.24144E+13,27- Blue Sharks,2025-01-25 16:00,16,7.30681E+12,local vendors,,5.74486E+12,Point of Sale,67810984120,1,10,0,0,10,0,0,0,1.2,11.2,1
2025-01-25,CHURI,Gold Plated Jewelry,Jewelry,4.21531E+13,Earrings $40,2025-01-25 11:00,11,7.27485E+12,,,5.74463E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,4.8,44.8,1
2025-01-25,Wick Off Candles,Wick Off Candles,,4.85872E+13,Rubber duck,2025-01-25 10:00,10,9.22232E+12,local vendors,,5.74459E+12,Point of Sale,67810984120,1,5,0,0,5,0,0,0,0.6,5.6,1
2025-01-25,Ggumm Studio,Ggumm Studio Collection,,5.07356E+13,Keychain 15,2025-01-25 16:00,16,7.31059E+12,local vendors,,5.74488E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-25,Moody candles co,Moody Candles,,5.06752E+13,$35,2025-01-25 15:00,15,9.17862E+12,,,5.74481E+12,Point of Sale,67810984120,1,35,-3.5,0,31.5,0,0,0,3.79,35.29,1
2025-01-25,Menom,Menom Mug,Mug,4.28449E+13,Body Mug (XL),2025-01-25 11:00,11,7.38116E+12,local vendors,,5.74465E+12,Point of Sale,67810984120,1,62,0,0,62,0,0,0,7.44,69.44,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-25 14:00,14,9.20944E+12,local vendors,,5.74477E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-25,CHURI,Sunflower Quilling Card,Quilling Card,4.22287E+13,Default Title,2025-01-25 13:00,13,7.28743E+12,Quilling Card,,5.74473E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 14:00,14,9.13941E+12,Baby,,5.74477E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-25 15:00,15,9.20944E+12,local vendors,,5.74484E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-25,CHURI,Olive Green Checkered Pattern Crochet Tote Bag,Crochet Tote Bag,4.18594E+13,Standard,2025-01-25 14:00,14,7.13351E+12,crochet bag,CR-CHR-GRN,5.74477E+12,Point of Sale,67810984120,1,58,0,0,58,0,0,0,6.96,64.96,1
2025-01-25,Philosophie Hair,Philosophie Hair,,4.29369E+13,GRO Oil 15ml,2025-01-25 16:00,16,7.44784E+12,local vendors,,5.74485E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-25,CHURI,Crochet keychains,Keychain,4.85343E+13,$20,2025-01-25 13:00,13,9.20944E+12,local vendors,,5.74473E+12,Point of Sale,67810984120,1,20,-10,0,10,0,0,0,1.2,11.2,1
2025-01-25,Ollie & Co.,Love By Ollie Candles,Candle,4.85318E+13,Me Time Car Freshener,2025-01-25 11:00,11,9.20818E+12,local vendors,,5.74465E+12,Point of Sale,67810984120,1,4.99,0,0,4.99,0,0,0,0.6,5.59,1
2025-01-25,CHURI,Silver Jewelry,Jewelry,4.85354E+13,Ring $65,2025-01-25 12:00,12,7.30038E+12,,,5.74467E+12,Point of Sale,67810984120,1,65,0,0,65,0,0,0,7.8,72.8,1
2025-01-25,Penguin Purl,Penguin Purl,,4.83024E+13,Baby toddler,2025-01-25 14:00,14,9.13941E+12,Hair,,5.74477E+12,Point of Sale,67810984120,1,12,0,0,12,0,0,0,1.44,13.44,1
2025-01-25,CHURI,Avocado Crochet Keychain,crochet keychain,4.2543E+13,Avocado (s),2025-01-25 15:00,15,7.33089E+12,NEW ARRIVALS,,5.74481E+12,Point of Sale,67810984120,1,16,-4.8,0,11.2,0,0,0,1.34,12.54,1
2025-01-25,CHURI,Crochet Flower,Crochet Flower,4.87971E+13,,2025-01-25 14:00,14,7.54156E+12,,,5.74479E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-26,MC Crystal Creations,MC Crystal Creations Candles,,5.07313E+13,Amethyst / 2 oz,2025-01-26 14:00,14,7.31051E+12,local vendors,,5.74574E+12,Point of Sale,67810984120,1,16.5,0,0,16.5,0,0,0,1.99,18.49,1
2025-01-26,CHURI,Pot Crochet Flower,Mini Crochet Flower,4.32725E+13,Sunflower medium $29,2025-01-26 13:00,13,7.33735E+12,,,5.74572E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-26,Mosaic Motif,Mosaic Motif,,4.85478E+13,Earrings 30,2025-01-26 14:00,14,9.21237E+12,local vendors,,5.74576E+12,Point of Sale,67810984120,1,60,0,0,60,0,0,0,7.2,67.2,2
2025-01-26,CHURI,Churi Hair Bow,,4.27549E+13,Large,2025-01-26 12:00,12,7.40887E+12,Accessories,,5.74564E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-26,CHURI,Stickers,,4.24704E+13,Other,2025-01-26 13:00,13,7.30038E+12,,,5.74569E+12,Point of Sale,67810984120,1,4,0,0,4,0,0,0,0.48,4.48,2
2025-01-26,Wick Off Candles,Wick Off Candles,,4.85872E+13,Rubber duck,2025-01-26 13:00,13,9.22232E+12,local vendors,,5.74568E+12,Point of Sale,67810984120,1,5,0,0,5,0,0,0,0.6,5.6,1
2025-01-26,CHURI,Crochet keychains,Keychain,4.85343E+13,$29,2025-01-26 12:00,12,9.20944E+12,local vendors,,5.74565E+12,Point of Sale,67810984120,1,29,0,0,29,0,0,0,3.48,32.48,1
2025-01-26,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Ring $45,2025-01-26 15:00,15,7.27485E+12,,,5.7458E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-26,Milklady,MilkLady Soap,soap,4.24377E+13,Rosemary Shampoo,2025-01-26 13:00,13,7.3068E+12,local vendors,,5.74571E+12,Point of Sale,67810984120,1,14,0,0,14,0,0,0,1.68,15.68,1
2025-01-26,Wick Off Candles,Wick Off Candles,,5.07333E+13,Concrete finger,2025-01-26 13:00,13,9.22232E+12,local vendors,,5.74568E+12,Point of Sale,67810984120,1,20,0,0,20,0,0,0,2.4,22.4,1
2025-01-26,CHURI,Crocs Pins,Apparel & Accessories,4.85321E+13,Default Title,2025-01-26 10:00,10,9.20825E+12,,,5.74557E+12,Point of Sale,67810984120,1,6,0,0,6,0,0,0,0.72,6.72,1
2025-01-26,Myself And I journals,Myself And I Journals,,5.07218E+13,Beige,2025-01-26 15:00,15,9.88722E+12,local vendors,,5.7458E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-26,Fern & Petal,Fern & Petal,,4.25891E+13,Dream / 10ml,2025-01-26 13:00,13,7.36139E+12,local vendors,,5.74568E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-26,Craft Maison,CM Pop Up Card,Pop up Card,4.2403E+13,Regular,2025-01-26 14:00,14,7.3044E+12,,,5.74576E+12,Point of Sale,67810984120,1,13,0,0,13,0,0,0,1.56,14.56,1
2025-01-26,CHURI,Build you Charms,,5.07156E+13,Necklace Build your own,2025-01-26 17:00,17,9.27139E+12,local vendors,,5.74588E+12,Point of Sale,67810984120,1,40,0,0,40,0,0,0,2.8,42.8,1
2025-01-26,CHURI,Gold Plated Jewelry,Jewelry,4.85355E+13,Ring $45,2025-01-26 12:00,12,7.27485E+12,,,5.74566E+12,Point of Sale,67810984120,1,45,0,0,45,0,0,0,5.4,50.4,1
2025-01-26,Egg Atelier Micro Crochet,Egg Atelier Micro Crochet,,4.85478E+13,Bracelet,2025-01-26 15:00,15,9.21236E+12,local vendors,,5.7458E+12,Point of Sale,67810984120,1,48,0,0,48,0,0,0,5.76,53.76,1
2025-01-26,CHURI,Crochet stuffed animal and flower,,4.85072E+13,Sea turtle big,2025-01-26 15:00,15,7.38287E+12,,,5.7458E+12,Point of Sale,67810984120,1,52,0,0,52,0,0,0,3.64,55.64,1
2025-01-26,CHURI,Stickers,,4.23667E+13,Cat,2025-01-26 13:00,13,7.30038E+12,,,5.74568E+12,Point of Sale,67810984120,1,4,0,0,4,0,0,0,0.48,4.48,2
2025-01-26,aRt.V,aRt.V,Art,4.35706E+13,,2025-01-26 10:00,10,7.54159E+12,,,5.74555E+12,Point of Sale,67810984120,1,15,0,0,15,0,0,0,1.8,16.8,1
2025-01-26,Better home,Better Home plants,,4.3184E+13,18,2025-01-26 10:00,10,7.50959E+12,local vendors,,5.74557E+12,Point of Sale,67810984120,1,18,0,0,18,0,0,0,2.16,20.16,1
2025-01-26,Wick Off Candles,Wick Off Candles,,4.85871E+13,Rainforest Pine,2025-01-26 13:00,13,9.22232E+12,local vendors,,5.74571E+12,Point of Sale,67810984120,1,33,0,0,33,0,0,0,3.96,36.96,1
2025-01-26,CHURI,Crochet keychains,Keychain,4.85343E+13,$25,2025-01-26 15:00,15,9.20944E+12,local vendors,,5.74581E+12,Point of Sale,67810984120,1,25,0,0,25,0,0,0,3,28,1
2025-01-26,CHURI,Gift box,,4.26991E+13,Small,2025-01-26 17:00,17,7.33214E+12,,,5.74588E+12,Point of Sale,67810984120,1,2,0,0,2,0,0,0,0.24,2.24,1
